movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0545,Little Mission,Documentary,Western,Unknown,1998,90,G,Spanish,USA,8.6,3778470,11102590.5,7,97,TRUE,22-02-2022,FALSE
movie_0546,New Queen,Movie,Adventure,Sport,2011,100,G,Korean,Canada,5.2,27001846,1247942,7,97,FALSE,18-04-2024,FALSE
movie_0547,Fire Mission,TV Series,History,Unknown,2011,55,PG,Italian,South Korea,4.6,3778470,11102590.5,8,41,TRUE,30-07-2025,FALSE
movie_0548,Story Hero,Documentary,Comedy,Adventure,1990,92,R,English,Germany,6.4,3778470,11102590.5,7,97,FALSE,13-04-2024,FALSE
movie_0549,A Adventure,Movie,Crime,Western,1995,130,TV-PG,English,USA,6.4,116133750,11102590.5,7,97,FALSE,04-10-2021,TRUE
movie_0550,Dark Ice,Movie,War,Unknown,2001,59,PG-13,Spanish,USA,6.2,1930583,11102590.5,7,97,FALSE,03-11-2023,FALSE
movie_0551,Warrior Quest,Movie,Mystery,Romance,2012,109,R,English,USA,6.4,1558696,4818745,7,97,FALSE,08-09-2023,FALSE
movie_0552,A Mission,Documentary,Romance,Unknown,2017,88,TV-14,English,UK,6.4,3778470,11102590.5,7,97,TRUE,17-01-2025,TRUE
movie_0553,Mystery City,Documentary,Music,Unknown,2010,93,NC-17,English,Germany,6,3778470,11102590.5,7,97,TRUE,22-06-2024,FALSE
movie_0554,Fire Queen,Documentary,History,Unknown,2009,84,NC-17,German,Canada,7.8,3778470,11102590.5,7,97,FALSE,28-11-2021,FALSE
movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22,R,English,Germany,3,3778470,11102590.5,7,141,FALSE,06-04-2025,TRUE
movie_0556,Empire Princess,Documentary,Animation,Unknown,2001,108,TV-Y,English,USA,6.8,3778470,11102590.5,7,97,FALSE,10-09-2023,FALSE
movie_0557,Queen Hero,Movie,Sport,Unknown,2020,147,TV-G,English,USA,7.8,13882650,1054653607,7,97,FALSE,09-03-2022,FALSE
movie_0558,Last Phoenix,TV Series,Music,Unknown,2011,28,NC-17,Spanish,USA,5.6,3778470,11102590.5,2,185,FALSE,13-08-2020,FALSE
movie_0559,Mystery Dragon,Documentary,Romance,Unknown,2001,73,TV-Y7,English,South Korea,6.4,3778470,11102590.5,7,97,TRUE,05-07-2021,FALSE
movie_0560,Ice Queen,Stand-up Comedy,Adventure,Unknown,1997,51,TV-Y,English,Germany,6.4,3778470,11102590.5,7,97,FALSE,19-04-2025,FALSE
movie_0561,Quest Secret,TV Series,Western,Crime,1990,54,R,English,UK,3.8,3778470,11102590.5,5,38,FALSE,05-03-2023,FALSE
movie_0562,Legend Queen,Movie,Action,Unknown,2006,137,G,English,Germany,6.4,8709831,1267443,7,97,FALSE,18-06-2024,FALSE
movie_0563,Ice Secret,Movie,Sport,Unknown,1995,121,R,English,USA,7,14078805,11102590.5,7,97,FALSE,08-10-2024,FALSE
movie_0564,Mystery Mystery,TV Series,Documentary,Unknown,2006,6,NC-17,English,USA,6.4,3778470,11102590.5,7,177,FALSE,18-04-2024,FALSE
movie_0565,Dragon Family,Stand-up Comedy,Music,Unknown,2005,54,G,English,USA,6.9,3778470,11102590.5,7,97,FALSE,18-07-2021,FALSE
movie_0566,A City,Movie,History,Mystery,2022,110,TV-Y,Hindi,USA,7.2,3778470,124803650,7,97,FALSE,11-10-2024,FALSE
movie_0567,Journey Kingdom,TV Series,Fantasy,Unknown,1993,50,PG,English,USA,5.6,3778470,11102590.5,13,167,TRUE,15-01-2025,TRUE
movie_0568,Dark Legend,Movie,Sci-Fi,Unknown,1956,125,TV-Y7,English,Canada,6.2,1464928,7568167,7,97,FALSE,22-03-2025,FALSE
movie_0569,Legend King,Documentary,War,Unknown,1990,59,TV-14,English,USA,6.3,3778470,11102590.5,7,97,FALSE,12-04-2022,TRUE
movie_0570,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87,TV-G,German,USA,5.8,3778470,11102590.5,7,97,FALSE,31-08-2023,FALSE
movie_0571,City Princess,Documentary,Family,History,2011,73,TV-MA,Japanese,South Korea,4.4,3778470,11102590.5,7,97,TRUE,04-11-2024,FALSE
movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33,PG-13,English,UK,4.5,3778470,11102590.5,8,105,FALSE,08-06-2021,FALSE
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34,PG,Spanish,Germany,6.9,3778470,11102590.5,3,35,FALSE,28-08-2021,FALSE
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57,PG,Spanish,USA,5.3,3778470,11102590.5,6,10,FALSE,14-08-2024,TRUE
movie_0575,City Quest,Documentary,Drama,Unknown,2021,86,NC-17,Spanish,South Korea,1.4,3778470,11102590.5,7,97,FALSE,22-10-2024,FALSE
movie_0576,Love Kingdom,Movie,Crime,Unknown,2001,104,G,Hindi,France,7.1,5073775,11102590.5,7,97,FALSE,13-09-2024,FALSE
movie_0577,Family House,TV Series,Action,Unknown,2003,53,TV-PG,Japanese,Japan,8.6,3778470,11102590.5,7,74,TRUE,22-10-2023,FALSE
movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55,PG-13,Hindi,USA,6.6,3778470,11102590.5,3,29,FALSE,19-06-2023,FALSE
movie_0579,Last Story,Movie,Documentary,Unknown,1978,349,G,English,South Korea,7,5312135,69251153,7,97,FALSE,05-02-2024,FALSE
movie_0580,Last Love,Stand-up Comedy,Crime,Unknown,2014,74,PG,English,South Korea,6.2,3778470,11102590.5,7,97,TRUE,19-01-2022,FALSE
movie_0581,Ice Kingdom,Documentary,Sci-Fi,War,2016,111,TV-Y,English,USA,2.7,3778470,11102590.5,7,97,FALSE,19-07-2023,TRUE
movie_0582,My Queen,TV Series,Sci-Fi,Unknown,1990,62,TV-Y,English,USA,7.4,3778470,11102590.5,7,192,FALSE,19-11-2020,FALSE
movie_0583,Hero Ice,Movie,Comedy,Unknown,1999,101,PG,English,USA,6.8,3951401,32741225,7,97,FALSE,24-07-2023,FALSE
movie_0584,Family Storm,Documentary,Romance,Unknown,2006,89,TV-Y,English,USA,3.8,3778470,11102590.5,7,97,FALSE,31-10-2023,TRUE
movie_0585,Quest Battle,TV Series,Comedy,Unknown,2023,59,G,Spanish,USA,6.4,3778470,11102590.5,6,101,FALSE,25-11-2020,FALSE
movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99,R,English,USA,4.4,3778470,11102590.5,7,97,TRUE,26-10-2021,FALSE
movie_0587,A Quest,Stand-up Comedy,Family,Unknown,2020,51,R,English,India,5.9,3778470,11102590.5,7,97,FALSE,14-05-2022,FALSE
movie_0588,Queen Queen,Movie,Sci-Fi,Unknown,1997,122,TV-Y,English,India,2.5,447581,391734641,7,97,FALSE,15-09-2023,FALSE
movie_0589,Family Adventure,Limited Series,Mystery,Unknown,2011,332,TV-Y,Korean,USA,7.3,3778470,11102590.5,3,79,TRUE,11-08-2021,FALSE
movie_0590,Secret City,Documentary,War,Unknown,2012,104,NC-17,English,India,5.4,3778470,11102590.5,7,97,FALSE,15-12-2022,TRUE
movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94,TV-Y,German,USA,6.4,3778470,11102590.5,6,77,FALSE,01-08-2024,FALSE
movie_0592,King Adventure,Movie,Drama,Unknown,2018,117,TV-G,Italian,USA,6.2,37983685,7744943,7,97,FALSE,12-03-2025,FALSE
movie_0593,Queen Dragon,Documentary,Family,Family,2001,72,TV-14,Spanish,Germany,6.4,3778470,11102590.5,7,97,TRUE,24-04-2022,FALSE
movie_0594,Journey Day,Movie,Drama,Unknown,2003,153,PG-13,French,Canada,6.6,1442937,23502658,7,97,TRUE,16-11-2024,TRUE
movie_0595,An Empire,TV Series,Animation,Unknown,1998,28,PG-13,English,France,8.3,3778470,11102590.5,8,104,TRUE,30-06-2022,FALSE
movie_0596,Phoenix Adventure,Limited Series,Documentary,Unknown,1993,33,TV-G,English,USA,7.5,3778470,11102590.5,4,12,FALSE,12-11-2020,FALSE
movie_0597,War Journey,Stand-up Comedy,Comedy,History,1996,77,TV-MA,English,USA,3.6,3778470,11102590.5,7,97,FALSE,24-12-2021,FALSE
movie_0598,Queen Quest,Movie,Biography,Unknown,1995,166,TV-PG,English,India,6.9,719932,11102590.5,7,97,FALSE,11-10-2022,FALSE
movie_0599,Quest War,Documentary,Thriller,Unknown,1994,89,TV-14,English,USA,4.9,3778470,11102590.5,7,97,FALSE,26-02-2022,FALSE
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40,TV-Y,Korean,South Korea,6.4,3778470,11102590.5,14,173,FALSE,08-12-2022,FALSE
movie_0601,Secret Mission,Documentary,Horror,Unknown,2016,99,G,Japanese,Germany,6.5,3778470,11102590.5,7,97,FALSE,20-01-2021,FALSE
movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70,TV-14,Japanese,Japan,6.4,3778470,3500926,7,97,TRUE,15-12-2020,FALSE
movie_0603,Last Kingdom,Movie,War,Crime,1996,113,TV-14,English,USA,6.6,3778470,11102590.5,7,97,FALSE,23-06-2024,FALSE
movie_0604,Empire War,TV Series,Western,Unknown,2019,42,TV-MA,English,USA,5.4,3778470,11102590.5,14,112,FALSE,22-08-2021,TRUE
movie_0605,An War,Movie,Romance,War,2014,138,PG,English,South Korea,5.6,3696939,158596540,7,97,TRUE,07-09-2024,FALSE
movie_0606,Legend Fire,Movie,Comedy,Animation,1993,96,NC-17,English,UK,9.3,3778470,13896745,7,97,FALSE,25-04-2024,FALSE
movie_0607,The War,Documentary,Romance,Unknown,2002,86,TV-Y7,English,USA,7.6,3778470,11102590.5,7,97,TRUE,15-06-2024,FALSE
movie_0608,King Warrior,TV Series,Western,Unknown,1991,6,G,English,India,5.1,3778470,11102590.5,9,99,FALSE,05-06-2023,FALSE
movie_0609,Old Family,Limited Series,Action,War,2018,43,TV-G,Spanish,South Korea,6.4,3778470,11102590.5,5,182,FALSE,14-10-2024,FALSE
movie_0610,Princess Legend,Documentary,Thriller,Unknown,2004,43,TV-Y7,French,Japan,4.4,3778470,11102590.5,7,97,FALSE,08-10-2022,TRUE
movie_0611,Big Adventure,Movie,Documentary,Fantasy,2017,126,TV-Y7,English,USA,1.3,2250753,170972649,7,97,FALSE,31-07-2023,FALSE
movie_0612,Kingdom Empire,Movie,Music,Mystery,2009,66,TV-Y,English,USA,5.4,2775406,18385689,7,97,TRUE,19-12-2021,TRUE
movie_0613,Princess Day,Limited Series,Sci-Fi,Crime,1993,30,TV-Y7,English,USA,4.6,3778470,11102590.5,8,19,FALSE,27-12-2024,FALSE
movie_0614,Day Day,Movie,Comedy,Unknown,2019,108,TV-G,English,Japan,4.6,1559466,11102590.5,7,97,FALSE,20-11-2024,FALSE
movie_0615,An Fire,Movie,Crime,Unknown,2016,136,PG,English,Japan,5.1,1121652,130558068,7,97,TRUE,02-02-2022,TRUE
movie_0616,First Ice,Documentary,Adventure,Unknown,2007,96,G,English,South Korea,7.1,3778470,11102590.5,7,97,FALSE,06-12-2022,FALSE
movie_0617,Quest War,Movie,War,War,2023,146,PG,English,Germany,7.1,77455401,7924508,7,97,FALSE,27-06-2024,FALSE
movie_0618,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,6.4,3778470,11102590.5,1,152,FALSE,30-05-2024,FALSE
movie_0619,My Story,Documentary,Crime,Adventure,2014,570,TV-G,Japanese,UK,4.8,3778470,11102590.5,7,97,TRUE,03-03-2021,TRUE
movie_0620,Dark Secret,Movie,Animation,Unknown,1997,111,TV-Y7,English,USA,7.9,5640579,96414255,7,97,TRUE,28-10-2020,FALSE
movie_0621,Battle War,TV Series,History,Horror,2023,53,PG,Hindi,USA,7,3778470,11102590.5,5,95,TRUE,05-06-2022,FALSE
movie_0622,An Journey,Movie,Western,Comedy,2005,130,R,Italian,South Korea,3.4,5596184,43187317,7,97,TRUE,06-08-2020,FALSE
movie_0623,Family Day,Stand-up Comedy,Family,Unknown,2013,54,PG,English,USA,9.3,3778470,11102590.5,7,97,FALSE,08-08-2023,FALSE
movie_0624,Mystery Mystery,Movie,Romance,Sport,2015,101,G,English,USA,5.7,5694534,169216899,7,97,TRUE,11-03-2021,FALSE
movie_0625,Day Night,Movie,Documentary,Unknown,2003,105,TV-Y,English,USA,6.4,3778470,11102590.5,7,97,FALSE,13-10-2021,FALSE
movie_0626,Journey Mystery,Movie,Western,Unknown,2009,21,NC-17,English,South Korea,5.3,350706,146051,7,97,FALSE,18-03-2025,FALSE
movie_0627,Love Legend,Movie,Western,Unknown,2018,121,NC-17,English,Germany,6.5,2533936,45685991,7,97,FALSE,29-12-2024,FALSE
movie_0628,Phoenix Story,TV Series,Music,Unknown,2010,45,TV-14,English,Canada,8,3778470,11102590.5,13,170,FALSE,11-04-2024,FALSE
movie_0629,Adventure Secret,Documentary,Adventure,Unknown,1999,104,TV-MA,Japanese,USA,8.2,3778470,11102590.5,7,97,TRUE,14-11-2023,FALSE
movie_0630,War Secret,Documentary,Sport,War,2024,56,TV-G,Japanese,USA,6.4,3778470,11102590.5,7,97,TRUE,15-04-2024,FALSE
movie_0631,Warrior Kingdom,Movie,War,War,2003,81,TV-PG,English,South Korea,4.8,19341025,120445111,7,97,FALSE,26-11-2022,FALSE
movie_0632,Day Dragon,Movie,Adventure,Unknown,2004,89,G,French,Germany,6.4,220840,11102590.5,7,97,TRUE,20-11-2020,FALSE
movie_0633,Warrior Ice,TV Series,Biography,History,2000,43,TV-G,English,USA,6.6,3778470,11102590.5,6,29,TRUE,15-09-2020,FALSE
movie_0634,War Phoenix,Stand-up Comedy,Action,Unknown,1997,74,TV-MA,English,Germany,8,3778470,11102590.5,7,97,FALSE,20-04-2022,TRUE
movie_0635,Dream Family,TV Series,Comedy,Unknown,1995,30,TV-Y7,French,South Korea,4.8,3778470,11102590.5,7,172,FALSE,29-05-2023,FALSE
movie_0636,Last Mission,Stand-up Comedy,Music,Unknown,2009,51,TV-MA,English,USA,6.4,3778470,11102590.5,7,97,TRUE,23-01-2023,FALSE
movie_0637,Old Battle,TV Series,Family,History,2006,58,TV-MA,English,USA,5.5,3778470,11102590.5,1,83,TRUE,03-10-2021,FALSE
movie_0638,Quest Family,TV Series,Romance,Unknown,2001,65,G,English,USA,6.1,3778470,11102590.5,8,25,FALSE,16-05-2024,FALSE
movie_0639,Quest Fire,Limited Series,Sport,War,1996,68,TV-Y7,English,Canada,4.8,3778470,11102590.5,11,37,TRUE,03-05-2021,FALSE
movie_0640,Warrior Legend,Movie,Horror,Unknown,2002,88,TV-MA,Korean,India,6.1,23331183,11102590.5,7,97,FALSE,28-02-2023,TRUE
movie_0641,First Dream,TV Series,Thriller,Thriller,2023,62,R,English,USA,10,3778470,11102590.5,12,54,TRUE,29-01-2025,FALSE
movie_0642,Hero Dragon,Limited Series,Romance,Unknown,2011,20,TV-14,Italian,Canada,6.4,3778470,11102590.5,3,37,TRUE,26-04-2021,TRUE
movie_0643,Fire Phoenix,TV Series,Drama,Unknown,2018,45,TV-Y7,Japanese,South Korea,5.3,3778470,11102590.5,11,91,FALSE,07-09-2020,TRUE
movie_0644,Kingdom Hero,TV Series,Mystery,Unknown,2010,24,NC-17,Italian,South Korea,6.2,3778470,11102590.5,5,197,FALSE,13-12-2021,FALSE
movie_0645,Last Secret,Stand-up Comedy,Adventure,Mystery,1991,62,TV-G,Korean,France,1.8,3778470,11102590.5,7,97,TRUE,07-11-2022,TRUE
movie_0646,King Adventure,Movie,Fantasy,Unknown,2015,104,TV-MA,English,France,7.5,2435028,296405,7,97,TRUE,09-09-2021,FALSE
movie_0647,Story Journey,Movie,Music,Unknown,2010,159,TV-Y7,French,France,8.2,12844095,34444993,7,97,FALSE,30-10-2020,FALSE
movie_0648,An Ice,Movie,Horror,Unknown,2012,138,TV-Y7,English,USA,4.9,3778470,11102590.5,7,97,TRUE,17-12-2020,FALSE
movie_0649,King Battle,TV Series,War,Sport,2014,52,TV-Y7,Spanish,UK,6.4,3778470,11102590.5,6,45,FALSE,22-02-2023,FALSE
movie_0650,First Kingdom,Movie,Adventure,Unknown,2020,99,TV-G,English,USA,5.2,182524033,3132808,7,97,FALSE,28-11-2022,FALSE
movie_0651,Phoenix Day,Movie,Documentary,Action,2019,114,R,English,USA,4.1,386155,51575130,7,97,FALSE,29-02-2024,TRUE
movie_0652,Our Night,Movie,History,Unknown,2015,102,TV-MA,English,USA,10,14939487,21771252,7,97,FALSE,15-10-2024,TRUE
movie_0653,House Story,Stand-up Comedy,Music,Sci-Fi,1993,334,TV-Y,English,South Korea,5,3778470,11102590.5,7,97,FALSE,05-06-2025,FALSE
movie_0654,Adventure Legend,Stand-up Comedy,Drama,Romance,2011,67,TV-Y,English,USA,6.5,3778470,11102590.5,7,97,FALSE,09-12-2022,FALSE
movie_0655,Hero Kingdom,Movie,Fantasy,Adventure,1995,166,TV-Y,English,USA,7.5,1537325,14483384,7,97,TRUE,10-11-2022,FALSE
movie_0656,Phoenix Ice,TV Series,Animation,Unknown,2024,63,R,English,USA,4.9,3778470,11102590.5,6,132,TRUE,17-03-2025,TRUE
movie_0657,Battle Queen,Limited Series,Romance,Unknown,2014,52,TV-14,English,South Korea,6.5,3778470,11102590.5,14,178,TRUE,04-08-2024,FALSE
movie_0658,Empire Love,TV Series,Mystery,Unknown,2010,51,R,Japanese,USA,6.4,3778470,11102590.5,5,58,FALSE,05-09-2023,TRUE
movie_0659,Little Night,TV Series,Sci-Fi,Unknown,2009,40,TV-14,English,USA,6.4,3778470,11102590.5,3,171,TRUE,01-06-2025,FALSE
movie_0660,Fire Secret,Movie,Adventure,Unknown,1990,121,PG-13,English,South Korea,8.6,3778470,3300259,7,97,TRUE,04-12-2023,FALSE
movie_0661,House Night,Limited Series,Horror,Unknown,1992,58,NC-17,English,South Korea,6.5,3778470,11102590.5,3,162,TRUE,22-04-2021,TRUE
movie_0662,Bright Family,Movie,Documentary,Unknown,1997,65,TV-MA,English,USA,7.9,10706001,1631334,7,97,FALSE,13-09-2020,FALSE
movie_0663,Phoenix Legend,Limited Series,Biography,Unknown,2008,32,G,English,South Korea,6.5,3778470,11102590.5,7,23,TRUE,16-05-2025,FALSE
movie_0664,An Princess,Movie,History,Horror,2020,107,TV-G,English,USA,6.5,65169386,16858783,7,97,FALSE,23-08-2021,FALSE
movie_0665,Legend Dragon,Movie,Biography,Adventure,2009,136,TV-MA,French,South Korea,8.7,8291129,10411548,7,97,TRUE,13-09-2020,FALSE
movie_0666,Day City,Documentary,Adventure,Unknown,2014,110,R,English,India,9.6,3778470,11102590.5,7,97,FALSE,06-04-2025,FALSE
movie_0667,Empire Story,Movie,Sci-Fi,Unknown,1995,143,TV-G,English,USA,6.7,94034621,38879782,7,97,FALSE,06-03-2023,FALSE
movie_0668,Day Journey,Movie,Crime,Unknown,2013,50,TV-PG,Korean,South Korea,3.1,5519943,11102590.5,7,97,TRUE,22-02-2022,FALSE
movie_0669,Dark Phoenix,TV Series,Biography,Unknown,2012,56,PG-13,English,France,6.8,3778470,11102590.5,3,123,FALSE,10-11-2023,FALSE
movie_0670,Phoenix Queen,Documentary,Drama,Unknown,2007,72,TV-14,English,India,6.9,3778470,11102590.5,7,97,FALSE,23-11-2021,FALSE
movie_0671,War Storm,TV Series,Animation,Unknown,2006,57,TV-Y,Hindi,USA,6.4,3778470,11102590.5,9,180,FALSE,25-10-2022,FALSE
movie_0672,Kingdom Dream,Movie,Biography,Unknown,2011,152,PG-13,French,Canada,5.6,68373,5231163,7,97,FALSE,26-03-2023,FALSE
movie_0673,Fire Hero,Documentary,Fantasy,Unknown,2004,141,TV-14,Spanish,UK,8.3,3778470,11102590.5,7,97,FALSE,24-04-2024,FALSE
movie_0674,Storm Night,TV Series,Adventure,Documentary,1997,77,TV-Y,Italian,India,7.1,3778470,11102590.5,2,26,FALSE,01-12-2022,FALSE
movie_0675,Phoenix Princess,TV Series,Action,Unknown,2019,76,NC-17,German,USA,6.3,3778470,11102590.5,7,73,TRUE,11-08-2021,TRUE
movie_0676,Dream Hero,Movie,Adventure,Adventure,2004,174,TV-Y7,English,France,9,416301,268961079,7,97,TRUE,04-02-2024,FALSE
movie_0677,Legend Journey,Stand-up Comedy,Adventure,Crime,1991,74,TV-MA,Italian,UK,7.7,3778470,11102590.5,7,97,FALSE,03-03-2021,FALSE
movie_0678,Secret Legend,Documentary,Documentary,Family,2005,97,TV-Y7,French,USA,6.4,3778470,11102590.5,7,97,FALSE,25-06-2023,FALSE
movie_0679,Dark Dragon,Documentary,Horror,Unknown,2015,87,TV-G,English,South Korea,5.2,3778470,11102590.5,7,97,FALSE,10-03-2024,FALSE
movie_0680,Battle Dream,Movie,Thriller,Unknown,2007,128,TV-14,French,USA,7.5,846327,36844960,7,97,TRUE,20-07-2024,FALSE
movie_0681,A Family,Stand-up Comedy,Thriller,Unknown,2015,27,PG,Spanish,Canada,7.4,3778470,11102590.5,7,97,FALSE,08-11-2024,FALSE
movie_0682,Old Queen,Movie,Romance,Unknown,2013,111,G,English,South Korea,6.4,2615689,11102590.5,7,97,TRUE,11-11-2020,TRUE
movie_0683,Little Dream,Limited Series,Animation,Documentary,1998,61,TV-Y7,English,USA,3.7,3778470,11102590.5,7,120,TRUE,08-07-2024,TRUE
movie_0684,Dragon Mission,Movie,War,Fantasy,1997,137,TV-G,English,USA,4.6,4450850,11102590.5,7,97,FALSE,30-01-2021,FALSE
movie_0685,Family Mystery,Stand-up Comedy,Romance,Unknown,1999,522,TV-G,Korean,USA,5.9,3778470,11102590.5,7,97,FALSE,14-12-2024,FALSE
movie_0686,Night Princess,TV Series,History,War,1998,12,TV-14,English,Canada,6.4,3778470,11102590.5,11,41,FALSE,21-09-2022,FALSE
movie_0687,Adventure Warrior,TV Series,Crime,Unknown,2014,47,TV-PG,English,USA,8.4,3778470,11102590.5,2,57,FALSE,25-10-2021,TRUE
movie_0688,Battle Storm,Movie,Animation,Unknown,2024,103,TV-Y,English,South Korea,4.8,2676591,11102590.5,7,97,FALSE,11-07-2025,FALSE
movie_0689,City Story,Movie,Western,Drama,2006,97,TV-Y,English,Germany,6.4,3778470,11102590.5,7,97,FALSE,01-10-2022,TRUE
movie_0690,Secret Family,Documentary,Romance,Unknown,1990,100,TV-Y,Hindi,France,5.4,3778470,11102590.5,7,97,TRUE,22-11-2022,FALSE
movie_0691,Dream Adventure,Movie,Fantasy,Unknown,2014,106,TV-PG,English,South Korea,6.4,6586991,23899749,7,97,FALSE,05-01-2025,FALSE
movie_0692,Little Phoenix,Movie,Fantasy,Unknown,2002,83,PG-13,English,Germany,6.6,154356219,11102590.5,7,97,FALSE,15-02-2023,FALSE
movie_0693,Storm Kingdom,Movie,Crime,Unknown,2016,149,G,Spanish,USA,6.4,3778470,11102590.5,7,97,TRUE,10-09-2023,TRUE
movie_0694,Kingdom Day,Movie,Action,Unknown,1996,89,PG,English,UK,5.9,6072218,37239804,7,97,FALSE,14-01-2023,FALSE
movie_0695,Storm Journey,TV Series,Mystery,Unknown,2013,52,PG,Korean,India,6.6,3778470,11102590.5,10,89,FALSE,15-02-2021,FALSE
movie_0696,House Empire,Limited Series,Biography,Unknown,2010,54,G,Korean,USA,7.2,3778470,11102590.5,10,174,FALSE,19-08-2023,FALSE
movie_0697,Journey Fire,TV Series,Music,Unknown,2015,38,TV-MA,Italian,South Korea,4,3778470,11102590.5,5,65,FALSE,15-08-2020,FALSE
movie_0698,A Adventure,Movie,Western,Romance,2018,126,R,English,USA,4.7,4641680,26325930,7,97,FALSE,21-06-2023,FALSE
movie_0699,Our King,TV Series,Western,Family,2007,22,PG,English,Canada,8,3778470,11102590.5,4,151,FALSE,22-07-2022,FALSE
movie_0700,A Secret,Movie,Biography,Unknown,1995,94,G,English,USA,6.3,1080214,26058332,7,97,TRUE,09-04-2024,FALSE
movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74,NC-17,Hindi,Canada,4.9,3778470,11102590.5,2,197,FALSE,08-05-2024,FALSE
movie_0702,Mystery Legend,Movie,Fantasy,Unknown,2007,87,TV-MA,German,UK,6.4,55259167,210763420,7,97,FALSE,30-09-2021,FALSE
movie_0703,Mystery Legend,Movie,History,Unknown,1993,128,R,English,Germany,5.6,9853801,58384599,7,97,TRUE,01-12-2023,TRUE
movie_0704,Dark Mystery,Movie,Western,Unknown,2000,144,PG,English,USA,6.4,1579910,11102590.5,7,97,FALSE,06-11-2024,FALSE
movie_0705,House Secret,Stand-up Comedy,Romance,Unknown,2022,61,PG-13,Hindi,USA,6.4,3778470,11102590.5,7,97,FALSE,08-03-2025,FALSE
movie_0706,New City,Movie,Drama,Mystery,2011,72,TV-PG,English,USA,6.4,602601,11102590.5,7,97,FALSE,05-03-2021,TRUE
movie_0707,Fire Warrior,TV Series,Romance,Unknown,2003,29,R,Korean,India,2.6,3778470,11102590.5,3,143,TRUE,16-08-2022,FALSE
movie_0708,My Love,Movie,Music,Unknown,2012,134,PG,English,USA,6.4,999917,93806,7,97,TRUE,17-04-2022,FALSE
movie_0709,Kingdom Princess,Movie,Sci-Fi,Unknown,2011,109,TV-PG,English,UK,6.4,3778470,250370,7,97,FALSE,06-10-2022,FALSE
movie_0710,Little Warrior,Movie,Sci-Fi,Unknown,2002,104,TV-MA,French,USA,8.7,1185845,80728679,7,97,FALSE,02-03-2024,FALSE
movie_0711,Empire Kingdom,Movie,Drama,Thriller,1963,92,G,German,Japan,7.7,3853848,11102590.5,7,97,FALSE,25-11-2023,FALSE
movie_0712,A Day,Movie,Family,Unknown,1994,28,G,Spanish,Canada,6.4,319285,11102590.5,7,97,TRUE,22-11-2023,TRUE
movie_0713,Princess Quest,Movie,War,Unknown,1992,103,TV-MA,Spanish,Canada,6.4,3778470,16977476,7,97,TRUE,02-05-2024,TRUE
movie_0714,House Dream,Limited Series,Adventure,Fantasy,2002,47,PG,English,USA,7,3778470,11102590.5,7,108,FALSE,18-11-2023,TRUE
movie_0715,City Mystery,Movie,Horror,Unknown,2002,116,PG-13,English,USA,5.6,2496199,5147384,7,97,FALSE,07-11-2024,FALSE
movie_0716,Love Battle,Stand-up Comedy,War,Unknown,2022,91,R,English,Germany,4.4,3778470,11102590.5,7,97,FALSE,15-10-2020,TRUE
movie_0717,Queen Legend,TV Series,Sport,Unknown,1995,40,TV-Y,French,UK,5.1,3778470,11102590.5,14,147,FALSE,17-10-2023,FALSE
movie_0718,Mystery Dream,TV Series,Sci-Fi,Unknown,2018,35,TV-MA,French,USA,7,3778470,11102590.5,7,66,FALSE,22-04-2025,FALSE
movie_0719,Warrior Dream,Movie,Sci-Fi,Drama,1991,99,NC-17,English,Germany,6.4,3778470,516398028,7,97,FALSE,16-10-2023,FALSE
movie_0720,Legend War,Stand-up Comedy,Western,History,2007,80,PG-13,English,USA,6.5,3778470,11102590.5,7,97,TRUE,07-11-2023,FALSE
movie_0721,Dream Dream,TV Series,Horror,Unknown,2022,37,TV-Y,French,USA,5.9,3778470,11102590.5,6,67,FALSE,23-06-2024,FALSE
movie_0722,Battle Mission,TV Series,Romance,Unknown,2024,15,TV-MA,Japanese,USA,5.6,3778470,11102590.5,3,185,TRUE,13-07-2022,FALSE
movie_0723,House Day,Documentary,Thriller,Unknown,2000,128,TV-MA,Hindi,UK,8,3778470,11102590.5,7,97,FALSE,25-02-2025,FALSE
movie_0724,War Story,TV Series,War,Unknown,2017,26,NC-17,English,USA,8,3778470,11102590.5,6,93,FALSE,24-01-2022,FALSE
movie_0725,Old King,Documentary,Music,Unknown,2018,110,TV-G,Italian,USA,8.1,3778470,11102590.5,7,97,FALSE,20-03-2021,FALSE
